Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA,AAPL,NVDA,TSLA
Date,,,,,,,,,,,,,,,
2020-03-31,61.443050384521484,6.5642619132995605,34.93333435058594,63.42438208826982,6.858109822313093,36.19733428955078,60.88972867869349,6.418582867740398,33.133331298828125,61.759583420299464,6.653910081745785,33.41666793823242,197002000,949960000,266572500
2020-04-01,58.21010208129883,6.0530171394348145,32.104000091552734,60.09719995282628,6.512714924766712,34.26333236694336,57.78000823267317,6.0084421721262595,31.67333221435547,59.56079010801558,6.366289194622449,33.599998474121094,176218400,656912000,200298000
2020-04-02,59.181427001953125,6.361805438995361,30.29800033569336,59.234584992288006,6.3750035629693125,32.95066833496094,57.241171415485205,6.034090420769602,29.760000228881836,58.072365060446906,6.082151692967112,32.068668365478516,165934000,675764000,297876000
2020-04-03,58.33091354370117,6.073935031890869,32.000667572021484,59.3674871060243,6.365790446984206,34.36600112915039,57.741345715951596,5.93647398835557,31.22599983215332,58.66677342106095,6.324203549888502,33.96666717529297,129880000,663212000,338431500
2020-04-06,63.4195556640625,6.683795928955078,34.41600036621094,63.574192418824516,6.720651613948869,34.733333587646484,60.25667324880632,6.298556057176567,33.19733428955078,60.62394199347429,6.356080754196774,34.08000183105469,201820400,727884000,223527000
2020-04-07,62.685020446777344,6.450459003448486,36.36333465576172,65.64977566750463,6.929082636686835,37.66666793823242,62.5811230546705,6.407377832223849,35.48933410644531,65.43230640646736,6.9054250880511185,36.33333206176758,202887200,784520000,268797000
2020-04-08,64.2894287109375,6.647685527801514,36.589332580566406,64.60353954733596,6.672587985050832,37.14733123779297,63.119959808165405,6.489555470489437,35.55533218383789,63.48481003761653,6.559531142622338,36.9466667175293,168895200,542444000,189840000
2020-04-09,64.7533187866211,6.548076152801514,38.20000076293945,65.25590475851683,6.796352639085369,38.345333099365234,63.95837493137018,6.485073111903276,37.14066696166992,64.92487847473,6.7734427014723,37.4726676940918,161834800,525564000,204750000
2020-04-13,66.0242919921875,6.719902038574219,43.39666748046875,66.13302662112467,6.728617826628868,43.46666717529297,64.23142416734326,6.399906748639716,38.70199966430664,64.83065918840516,6.488310013179635,39.34400177001953,131022800,398408000,337131000
2020-04-14,69.35871124267578,7.0710248947143555,47.32600021362305,69.64866527052683,7.1051409096792435,49.45866775512695,67.1840781553046,6.820507036012327,46.1619987487793,67.65525160710325,6.848148669477411,46.597999572753906,194994800,530948000,458647500
2020-04-15,68.72566223144531,6.99357795715332,48.65533447265625,69.18475002856255,7.07650285284704,50.20866775512695,67.80748663721087,6.857611203618255,47.33333206176758,68.23516188327974,6.902933296471685,49.46666717529297,131154400,366148000,353655000
2020-04-16,69.2717514038086,7.3387250900268555,49.680667877197266,69.636608985904,7.4458053106525375,50.630001068115234,68.22309555654638,7.135771204396586,47.11466598510742,69.4384739165648,7.148969329387829,47.79600143432617,157125200,745620000,309868500
2020-04-17,68.33181762695312,7.279458522796631,50.259334564208984,69.3345712466482,7.4423198025387185,51.663333892822266,66.8965588537916,7.145483789087821,49.84400177001953,68.78849422470407,7.42090366109645,51.48533248901367,215250000,539120000,196923000
2020-04-20,66.91345977783203,7.14822244644165,49.75733184814453,68.06118282102301,7.3088427830521985,51.03799819946289,66.89413295001411,7.103896370864844,47.48066711425781,67.15992291899424,7.152954145646521,48.8466682434082,130015200,449388000,221199000
2020-04-21,64.84516143798828,6.7114362716674805,45.781333923339844,66.99080126610937,7.091446120002381,50.22200012207031,64.13478048479037,6.65167065420219,44.919334411621094,66.75642377646463,7.030186706457266,48.67466735839844,180991600,735160000,303136500
2020-04-22,66.7129135131836,7.125809669494629,48.807334899902344,67.14783719048366,7.168641945551514,48.93333435058594,65.77057396314187,6.858109606550844,45.91400146484375,66.11125999851906,6.903680587211334,46.93199920654297,116862400,483356000,212482500
2020-04-23,66.45438385009766,7.0725202560424805,47.04199981689453,68.07811050746528,7.299878868796105,48.93333435058594,66.41572281375096,7.047368909886649,46.87533187866211,66.65734876053877,7.167896641934298,48.50666809082031,124814400,424160000,198550500
2020-04-24,68.37287139892578,7.211475372314453,48.34333419799805,68.38253849821193,7.2134674170069335,48.71533203125,66.93036468813068,6.987603082107009,46.54533386230469,66.97869281072518,7.062310457773697,47.387332916259766,126161200,352328000,198180000
2020-04-27,68.42120361328125,7.397993564605713,53.25,68.75222988872481,7.5578667740678345,53.29933166503906,67.64316798553294,7.321294150960293,49.0,68.09016996400102,7.345947720515012,49.17399978637695,117087600,479388000,310221000
2020-04-28,67.31214141845703,7.255551338195801,51.27466583251953,69.06392923095741,7.575297730946533,53.66666793823242,67.22032976851494,7.250072978732017,50.44599914550781,68.88270980207805,7.545414690746777,53.042667388916016,112004800,442904000,228330000
2020-04-29,69.52303314208984,7.4323601722717285,53.367332458496094,69.99178804731254,7.485153160518575,53.54666519165039,68.59519043374839,7.315069863607896,52.21066665649414,68.79815533490073,7.390275018796557,52.678001403808594,137280800,379160000,243240000
2020-04-30,70.98968505859375,7.278463363647461,52.12533187866211,71.16607461666706,7.432359986140536,57.987998962402344,69.67282835408629,7.264518100117333,50.900001525878906,70.06184250590752,7.378321614986375,57.01266860961914,183064000,375916000,427078500
2020-05-01,69.84681701660156,7.0418901443481445,46.75466537475586,72.24616099497416,7.194292483570223,51.518001556396484,69.06878114170213,6.993579499567315,45.5359992980957,69.1654300495363,7.080986751472618,50.33333206176758,240616800,342096000,487977000
2020-05-04,70.83506774902344,7.253809928894043,50.74599838256836,70.96312921364829,7.2675063058293,50.79999923706055,69.18234705743826,6.994576214466514,46.53333282470703,69.87098252239187,6.994576214466514,46.733333587646484,133568000,317556000,288556500
2020-05-05,71.8982162475586,7.314819812774658,51.2140007019043,72.72941009570229,7.477432203170718,53.26133346557617,71.14917433658927,7.253808818035892,50.8120002746582,71.2941513796541,7.357900981818073,52.65266799926758,147751200,368896000,254875500
2020-05-06,72.64000701904297,7.415673732757568,52.172000885009766,73.27064717863384,7.520513027172209,52.6533317565918,72.21474300795924,7.356406373420387,50.740665435791016,72.59892736503848,7.39425806760454,51.766666412353516,142333600,323464000,166848000
2020-05-07,73.39144897460938,7.591983795166016,52.00266647338867,73.73697961793019,7.655235729230102,53.09333419799805,72.96377378346223,7.503580514583629,51.4900016784668,73.26580616038919,7.55487923001082,51.81399917602539,115215200,373732000,172915500
2020-05-08,75.1382827758789,7.781988620758057,54.62799835205078,75.19158466112692,7.788214116659685,54.93333435058594,73.72336874196486,7.629835164045799,52.46733474731445,74.05044815626871,7.663702298727556,52.917999267578125,133838400,339216000,241297500
2020-05-11,76.32062530517578,8.033997535705566,54.08599853515625,76.81487118254181,8.080813891837634,54.93333435058594,74.43810496971201,7.748367225992031,52.33333206176758,74.64646961486733,7.777004875488519,52.70066833496094,145946400,469060000,247794000
2020-05-12,75.44840240478516,7.772026538848877,53.96066665649414,77.45448015586908,8.140581362852945,56.21933364868164,75.3272624261115,7.762314728379577,53.866668701171875,77.00383559042835,8.091772948717608,55.133331298828125,162301200,493060000,238603500
2020-05-13,74.53743743896484,7.74961519241333,52.73066711425781,76.54836579208815,8.046948977792091,55.06666564941406,73.46171369194431,7.56508841049822,50.88666534423828,75.62769739388037,7.8865779921689985,54.72200012207031,200622400,625852000,285982500
2020-05-14,74.995361328125,7.999136924743652,53.55533218383789,75.05593133463293,8.004615284650143,53.557334899902344,73.05469595359499,7.65747611657853,50.93333435058594,73.77669309293739,7.811123830529549,52.0,158929200,602312000,205233000
2020-05-15,74.55196380615234,8.457589149475098,53.27799987792969,74.5979975896763,8.467300485063323,53.66999816894531,72.7348641211466,7.843247666290746,52.436668395996094,72.76878686428954,7.858936085271432,52.689998626708984,166348400,987660000,157776000
2020-05-18,76.30848693847656,8.71607494354248,54.242000579833984,76.68160011197014,8.881675866608335,55.64799880981445,75.18431187481639,8.646597525881372,53.59199905395508,75.87481117448924,8.726285002404106,55.185333251953125,135178400,774460000,174987000
2020-05-19,75.8675765991211,8.771108627319336,53.867332458496094,77.17103702628488,9.05200681717185,54.80466842651367,75.83607901036319,8.728525237656509,53.73866653442383,76.32548203793918,8.755917983642572,54.34466552734375,101729600,717320000,144547500
2020-05-20,77.34302520751953,8.934968948364258,54.37066650390625,77.41328106413269,9.007683809546332,55.06666564941406,76.68644126951045,8.854036071033905,54.119998931884766,76.72520694581257,8.955886844050895,54.70000076293945,111504800,587536000,109639500
2020-05-21,76.76639556884766,8.740978240966797,55.17333221435547,77.74520853424706,9.017144765603891,55.5,76.52895858103298,8.703375432354866,53.06666564941406,77.204921640759,9.016149218326575,54.400001525878906,102688800,761068000,183819000
2020-05-22,77.26066589355469,8.990996360778809,54.45866775512695,77.34304019898961,9.057486181890054,55.45199966430664,76.4029926993938,8.679219108082181,54.133331298828125,76.5047461498377,8.790781187022999,54.81133270263672,81803200,1038764000,149812500
2020-05-26,76.73734283447266,8.683703422546387,54.591331481933594,78.55686050645615,9.145892022825116,55.63999938964844,76.68161577577496,8.638132428316577,54.38066864013672,78.37757568234818,9.12098908749337,55.633331298828125,125522000,770780000,121345500
2020-05-27,77.0716781616211,8.491954803466797,54.68199920654297,77.21704762323688,8.599034084910985,55.180667877197266,75.85543536682479,7.965518321925909,52.33333206176758,76.59439371595593,8.591314793554313,54.7239990234375,112945200,1175892000,173242500
2020-05-28,77.10560607910156,8.453855514526367,53.72066879272461,78.36303980666368,8.726286884278077,54.983333587646484,76.47083369438819,8.346525429928509,53.44599914550781,76.74702903556799,8.379396544831723,54.23400115966797,133560800,734896000,108834000
2020-05-29,77.03048706054688,8.840835571289062,55.66666793823242,77.80820362136383,8.840835571289062,55.66666793823242,76.6743352421508,8.451860639795001,53.61399841308594,77.34787320010697,8.521089170178403,53.91666793823242,153532400,745256000,176467500
2020-06-01,77.97781372070312,8.771855354309082,59.87333297729492,78.09895371175787,8.806220730447182,59.93333435058594,76.85363105469186,8.655561576329143,56.939998626708984,76.9844643152945,8.798750326921363,57.20000076293945,80791200,389876000,224092500
2020-06-02,78.33879852294922,8.790780067443848,58.770668029785156,78.36302799682535,8.802733281515106,60.57733154296875,77.27034305104888,8.624183630621726,58.06666564941406,77.71129433668344,8.761894004225315,59.64666748046875,87642800,391320000,203484000
2020-06-03,78.77005004882812,8.735251426696777,58.86399841308594,79.03171651505059,8.831623838211076,59.862667083740234,78.08681886833212,8.666022881980009,58.67333221435547,78.65860335073907,8.787796002330985,59.20800018310547,104491200,365440000,119242500
2020-06-04,78.0916976928711,8.736248970031738,57.62533187866211,78.8912188000404,8.912388271948576,59.71666717529297,77.71858439241902,8.64755539239078,57.229331970214844,78.59321910796065,8.697881042993215,59.32533264160156,87560400,424280000,133315500
2020-06-05,80.31580352783203,8.889217376708984,59.04399871826172,80.37637351540958,8.965951317079053,59.10133361816406,78.31215100053369,8.677949089907083,57.746665954589844,78.34122341156335,8.764150747814513,58.522666931152344,137250400,481748000,117178500
2020-06-08,80.7906723022461,8.774614334106445,63.327999114990234,80.82459504521165,8.859071087161745,63.33333206176758,79.30307721267422,8.655775568185915,60.61066818237305,80.01295571139336,8.846614414617736,61.266666412353516,95654400,387736000,212620500
2020-06-09,83.3418960571289,9.01478099822998,62.711334228515625,83.7343884798814,9.078311257559477,63.62933349609375,80.43938634656227,8.721048943535084,61.595333099365234,80.47088393003234,8.769630627027317,62.66733169555664,147712400,468488000,170823000
2020-06-10,85.48606872558594,9.33442497253418,68.336669921875,85.95366732051313,9.467215360522856,68.49866485595703,83.85067883247099,9.121910741750701,65.5,84.28920501230608,9.136112317494959,66.12533569335938,166651600,632180000,278451000
2020-06-11,81.3818588256836,8.76589584350586,64.85600280761719,85.05482488773967,9.229290402084363,67.9306640625,81.28010535582771,8.755681123434155,64.80000305175781,84.63083484447448,9.118424384663026,66.01333618164062,201662400,583652000,238747500
2020-06-12,82.08446502685547,8.9016752243042,62.35200119018555,84.26498513269779,9.155546372764283,65.8653335571289,80.97482582626513,8.673216375848513,60.84000015258789,83.51876594974783,9.130882024444821,65.33333587646484,200146000,570908000,251451000
2020-06-15,83.099609375,9.142091751098633,66.05999755859375,83.75134312369018,9.150562516844673,66.5893325805664,80.57747385342842,8.713575356427903,60.56666564941406,80.73980469603605,8.784829388857338,61.18600082397461,138808800,400004000,235458000
2020-06-16,85.30194091796875,9.03720474243164,65.47533416748047,85.57330073439438,9.234771362037131,67.52532958984375,83.51876362996565,8.808247914587062,64.15933227539062,85.15172849785749,9.193165484284528,67.4566650390625,165428800,535716000,210766500
2020-06-17,85.18321990966797,9.20412540435791,66.11933135986328,86.10630607045023,9.266907709322622,67.0,85.06207991592963,9.038946927708247,65.50466918945312,86.04573607358105,9.082297700621664,65.84733581542969,114406400,408304000,148362000
2020-06-18,85.21714782714844,9.186189651489258,66.9306640625,85.6338697266432,9.250466921441895,67.94667053222656,84.60902265567091,9.083046458766479,66.2979965209961,85.13961645194037,9.195158418164446,66.86666870117188,96820400,254408000,146278500
2020-06-19,84.73014831542969,9.229291915893555,66.72666931152344,86.38734236256319,9.412408005152296,67.73133087158203,83.62292711838043,9.195409794102758,66.0893325805664,85.92216897764727,9.210607376486328,67.51866912841797,264476000,524160000,130195500
2020-06-22,86.94701385498047,9.493871688842773,66.28800201416016,87.08995815364833,9.498356546575156,67.2586669921875,85.07661214341427,9.241246562062615,66.00133514404297,85.12264593038505,9.26790480732503,66.663330078125,135445200,398468000,95436000
